,0,cleanText
2020-12-07 17:52:53,"Microsoft Corp. (MSFT) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Buy, as Micros… https://t.co/0w3cU10qVK","['microsoft', 'corp', 'msft', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'buy', 'micro']"
2020-12-07 17:44:54,"@mets1986us @FBI @USNavy Since well before 1912, look close newspaper #27000 ish 
This Coup brought Us federal cent… https://t.co/qU0sVSl71o","['sinc', 'well', 'look', 'close', 'newspap', 'ish', 'coup', 'brought', 'feder', 'cent']"
2020-12-07 17:33:49,$spy $gspc $aapl $nflx $goog $tsla DraftKings stock falls after J.P. Morgan analyst gives a not-bullish endorsement  https://t.co/gnS6fjgNVs,"['spi', 'gspc', 'aapl', 'nflx', 'goog', 'tsla', 'draftk', 'stock', 'fall', 'morgan', 'analyst', 'give', 'bullish', 'endors']"
2020-12-07 17:33:39,"DraftKings stock falls after J.P. Morgan analyst gives a not-bullish endorsement $DKNG

Read further here 👇 https://t.co/6bARE6NPIM","['draftk', 'stock', 'fall', 'morgan', 'analyst', 'give', 'bullish', 'endors', 'dkngread']"
2020-12-07 17:32:39,DraftKings stock falls after J.P. Morgan analyst gives a not-bullish endorsement https://t.co/Iqja8OswkK,"['draftk', 'stock', 'fall', 'morgan', 'analyst', 'give', 'bullish', 'endors']"
2020-12-07 17:24:03,DraftKings stock falls after J.P. Morgan analyst gives a not-bullish endorsement https://t.co/BGah70VLmA,"['draftk', 'stock', 'fall', 'morgan', 'analyst', 'give', 'bullish', 'endors']"
2020-12-07 17:14:49,RT @MassBio: Tired of trying to break through the noise during J.P. Morgan Healthcare Conference? So are we. That’s why MassBio is bringing…,"['tire', 'tri', 'break', 'nois', 'morgan', 'healthcar', 'confer', 'massbio', 'bring']"
2020-12-07 17:05:59,@RetirementRight J.P. Morgan (the person) once saved the whole American economy. It isn't that weird..,"['morgan', 'person', 'save', 'whole', 'american', 'economi', 'weird']"
2020-12-07 16:49:30,From J.P. Morgan: A $30 Billion focus on racial wealth equity. Some folks focus on criminal justice (which is VITAL… https://t.co/Ak09fEpIGK,"['morgan', 'billion', 'focu', 'racial', 'wealth', 'equiti', 'folk', 'focu', 'crimin', 'justic', 'vital']"
2020-12-07 16:41:47,"AT&amp;T Inc. (T) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Underperform, as AT&amp;T I… https://t.co/FradwoH8zW","['atampt', 'inc', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform', 'atampt']"
2020-12-07 16:32:37,"RT @iamCameka: Thank you to my community for always showing up, over 400 registered. Our 2-Day BOSS Minority Merchant Event was insightful.…","['thank', 'commun', 'alway', 'show', 'regist', 'day', 'bos', 'minor', 'merchant', 'event', 'insight']"
2020-12-07 16:31:41,"Thank you to my community for always showing up, over 400 registered. Our 2-Day BOSS Minority Merchant Event was in… https://t.co/a99RVTRWKf","['thank', 'commun', 'alway', 'show', 'regist', 'day', 'bos', 'minor', 'merchant', 'event']"
2020-12-07 16:30:28,"Class of 2020 Spotlight: Grafton Ifill, Executive Director at J.P. Morgan Private Bank

The best piece of advice so… https://t.co/1SxeJVoNNU","['class', 'spotlight', 'grafton', 'ifil', 'execut', 'director', 'morgan', 'privat', 'bankth', 'best', 'piec', 'advic']"
2020-12-07 16:30:10,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan https://t.co/Mkab19Q3Hb","['appl', 'consum', 'still', 'favor', 'higher', 'price', 'new', 'iphon', 'model', 'say', 'morgan']"
2020-12-07 16:19:13,Saphyre has made it on the December 2020 cover of FinTech Magazine. This puts a big exclamation point for an outsta… https://t.co/QcEMjNk3iI,"['saphyr', 'made', 'decemb', 'cover', 'fintech', 'magazin', 'put', 'big', 'exclam', 'point', 'outsta']"
2020-12-07 16:11:34,Marketing Cloud Developer – Salesforce | J.P.Morgan https://t.co/R8OG7bfkKf,"['market', 'cloud', 'develop', 'salesforc', 'jpmorgan']"
2020-12-07 16:04:28,@JWJones252 These people HAD trains. Every little jerkwater junction had a train station and scheduled passenger se… https://t.co/lNP0hXbXho,"['peopl', 'train', 'everi', 'littl', 'jerkwat', 'junction', 'train', 'station', 'schedul', 'passeng']"
2020-12-07 15:52:23,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan https://t.co/YbLLXttezs 

#businessNews #WallSt","['appl', 'consum', 'still', 'favor', 'higher', 'price', 'new', 'iphon', 'model', 'say', 'morgan', 'businessnew', 'wallst']"
2020-12-07 15:51:44,j.p morgan and the progressive era were arguably the worst thing to happen to the U.S 😎 https://t.co/f8Uh0W3NwF,"['morgan', 'progress', 'era', 'arguabl', 'worst', 'thing', 'happen']"
2020-12-07 15:51:28,"| Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan | #iphone | #ios | … https://t.co/xyG9iGAfpQ","['appl', 'consum', 'still', 'favor', 'higher', 'price', 'new', 'iphon', 'model', 'say', 'morgan', 'iphon', 'io']"
2020-12-07 15:49:30,Caucasian goon ran up to J.P. Morgan Chase twice this morning and only managed to rob only $5000 the second time ar… https://t.co/vjfX3WckNP,"['caucasian', 'goon', 'ran', 'morgan', 'chase', 'twice', 'morn', 'manag', 'rob', 'second', 'time']"
2020-12-07 15:40:11,"""Go as far as you can see; when you get there, you'll be able to see farther.""
~ J. P. Morgan #leadership","['far', 'see', 'get', 'abl', 'see', 'farther', 'morgan', 'leadership']"
2020-12-07 15:34:44,Stephen Parker of J.P. Morgan Private Bank discusses market catalysts to watch. Barron’s Carleton English on this w… https://t.co/nxubD6NESk,"['stephen', 'parker', 'morgan', 'privat', 'bank', 'discus', 'market', 'catalyst', 'watch', 'barron', 'carleton', 'english']"
2020-12-07 15:28:59,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan $AAPL

The full take here ✅ https://t.co/F6e411CGSM","['appl', 'consum', 'still', 'favor', 'higher', 'price', 'new', 'iphon', 'model', 'say', 'morgan', 'aaplth', 'full', 'take']"
2020-12-07 15:27:14,"$PLTR just wait until they roll out more of their commercial software.  AI predictive analytics for financials , Go… https://t.co/2IPvgUmfbO","['pltr', 'wait', 'roll', 'commerci', 'softwar', 'predict', 'analyt', 'financi']"
2020-12-07 15:17:06,"$spy $gspc $aapl $nflx $goog $tsla Apple consumers still favoring the higher-priced new iPhone models, says J.P. Mo… https://t.co/yiXFq9lrh9","['spi', 'gspc', 'aapl', 'nflx', 'goog', 'tsla', 'appl', 'consum', 'still', 'favor', 'higher', 'price', 'new', 'iphon', 'model', 'say']"
2020-12-07 15:05:42,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan: https://t.co/lU1lQ8qpXG","['appl', 'consum', 'still', 'favor', 'higher', 'price', 'new', 'iphon', 'model', 'say', 'morgan']"
2020-12-07 15:04:49,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan - MarketWatch https://t.co/ADXfLskDnF","['appl', 'consum', 'still', 'favor', 'higher', 'price', 'new', 'iphon', 'model', 'say', 'morgan', 'marketwatch']"
2020-12-07 15:03:19,"“La Niña 2020 has evolved quicker and with stronger intensity than many leading climate models predicted,” analysts… https://t.co/IHWe4Oie8t","['niña', 'evolv', 'quicker', 'stronger', 'intens', 'mani', 'lead', 'climat', 'model', 'predict', 'analyst']"
2020-12-07 15:02:28,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan https://t.co/VsD4VmM1A7","['appl', 'consum', 'still', 'favor', 'higher', 'price', 'new', 'iphon', 'model', 'say', 'morgan']"
2020-12-07 15:01:36,Tired of trying to break through the noise during J.P. Morgan Healthcare Conference? So are we. That’s why MassBio… https://t.co/pa5cJumzQP,"['tire', 'tri', 'break', 'nois', 'morgan', 'healthcar', 'confer', 'massbio']"
2020-12-07 14:55:28,"RT @Ostenville19: Delaying a brand new income tax is a ""dumb"" idea says Lamont.  Well, not all of us are trust fund babies who are the grea…","['delay', 'brand', 'new', 'incom', 'tax', 'dumb', 'idea', 'say', 'lamont', 'well', 'trust', 'fund', 'babi', 'grea']"
2020-12-07 14:25:07,"Attn: CPAs &gt; Mark your calendars for Jan. 22, 2021 for @CalCPA's new ADVI$OR personal financial planning conference… https://t.co/WEhEnyfcf0","['attn', 'cpa', 'mark', 'calendar', 'jan', 'new', 'advior', 'person', 'financi', 'plan', 'confer']"
2020-12-07 14:20:38,"$DKNG - Initiated with Neutral at J.P. Morgan, PT started at $48

$LYFT - Upgraded from Neutral to Overweight at Pi… https://t.co/FxpHUbgcef","['dkng', 'initi', 'neutral', 'morgan', 'start', 'lyft', 'upgrad', 'neutral', 'overweight']"
2020-12-07 13:41:41,"Morgan Stanley (MS) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Outperform, as Mo… https://t.co/2Ix2rJXxPh","['morgan', 'stanley', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-07 13:24:52,J.P. Morgan cargo boat,"['morgan', 'cargo', 'boat']"
2020-12-07 13:00:07,"$MDXG MiMedx to Present at the 39th Annual J.P. Morgan Healthcare Conference
https://t.co/3ecXH3MppL","['mdxg', 'mimedx', 'present', 'annual', 'morgan', 'healthcar', 'confer']"
2020-12-07 12:54:43,"RT @MukhiMindset: This only happens ONCE in a Lifetime

Remember that the Cosmos Governs Everything

“Millionaires don’t study Astrology, B…","['happen', 'lifetimerememb', 'cosmo', 'govern', 'everyth', 'millionair', 'studi', 'astrolog']"
2020-12-07 12:22:05,Qualcomm stock price target raised to $185 from $160 at J.P. Morgan https://t.co/DjYJVMF8U0,"['qualcomm', 'stock', 'price', 'target', 'rais', 'morgan']"
2020-12-07 12:22:04,DraftKings started at neutral with $48 stock price target at J.P. Morgan https://t.co/Fxk9eeeiEs,"['draftk', 'start', 'neutral', 'stock', 'price', 'target', 'morgan']"
2020-12-07 12:18:03,DraftKings started at neutral with $48 stock price target at J.P. Morgan https://t.co/BUgrMUx3ee,"['draftk', 'start', 'neutral', 'stock', 'price', 'target', 'morgan']"
2020-12-07 12:18:02,Lamb Weston upgraded to overweight from neutral at J.P. Morgan https://t.co/wiizSWk573,"['lamb', 'weston', 'upgrad', 'overweight', 'neutral', 'morgan']"
2020-12-07 12:17:14,"Congratulations🎉To #Level39 member Foxberry who have been named as finalists alongside J.P. Morgan, UBS and S&amp;P Dow… https://t.co/9RkH1bkV7I","['congratul', 'level', 'member', 'foxberri', 'name', 'finalist', 'alongsid', 'morgan', 'ub', 'sampp', 'dow']"
2020-12-07 11:00:07,"To be a Money Master, you must be a self Master! - J. P. Morgan","['money', 'master', 'must', 'self', 'master', 'morgan']"
2020-12-07 09:50:47,"The Walt Disney Company (DIS) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Sell, a… https://t.co/lPaWf3Rf8L","['walt', 'disney', 'compani', 'di', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'sell']"
2020-12-07 09:17:58,"My Facebook Profile Pic when I am 30+.

Mr Lustwig. C. J Lewis.
Working at J. P Morgan 
Happily Married with two bo… https://t.co/DE56blUPVL","['facebook', 'profil', 'pic', 'lustwig', 'lewiswork', 'morgan', 'happili', 'marri', 'two']"
2020-12-07 09:01:22,J.P. Morgan Names Asia Co-Head of Equity Capital Markets  https://t.co/2ECRJ89W0C via @finews_asia,"['morgan', 'name', 'asia', 'head', 'equiti', 'capit', 'market', 'via']"
2020-12-07 08:42:42,“The first step towards getting somewhere is to decide you’re not going to stay where you are.” - J.P. Morgan https://t.co/KNVFFquBph,"['first', 'step', 'toward', 'get', 'somewher', 'decid', 'go', 'stay', 'morgan']"
2020-12-07 08:32:20,J.P. Morgan once offered $100000 to anyone who could figure out why his face was so red. No one solved the mystery. #fact,"['morgan', 'offer', 'anyon', 'could', 'figur', 'face', 'red', 'one', 'solv', 'mysteri', 'fact']"
2020-12-07 06:55:54,RT @finews_asia: J.P. Morgan Names Asia Co-Head of Equity Capital Markets  https://t.co/OXwIBxOt2e,"['morgan', 'name', 'asia', 'head', 'equiti', 'capit', 'market']"
2020-12-07 06:52:33,J.P. Morgan Names Asia Co-Head of Equity Capital Markets  https://t.co/OXwIBxOt2e,"['morgan', 'name', 'asia', 'head', 'equiti', 'capit', 'market']"
2020-12-07 06:41:00,"RT @Phrontrowalpine: What do you guys think, should I set up a call with a J.P. Morgan advisor and just talk about $TSLA the whole time? Ju…","['guy', 'think', 'set', 'call', 'morgan', 'advisor', 'talk', 'tsla', 'whole', 'time']"
2020-12-07 06:40:41,JinkoSolar Holding Company Limi (JKS) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to… https://t.co/cNXQUraYuw,"['jinkosolar', 'hold', 'compani', 'limi', 'jk', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate']"
2020-12-07 05:30:50,"Morgan Stanley (MS) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Underperform, as… https://t.co/7qlkxsrxv5","['morgan', 'stanley', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform']"
2020-12-07 04:31:09,"@jazonuxlay @KamalaHarris Seems like you have it right, I agree this is probably the root of problems. But this isn… https://t.co/tLuV3ydyUz","['seem', 'like', 'right', 'agre', 'probabl', 'root', 'problem']"
2020-12-07 04:12:17,"@noonesp95429433 @alijillTN Wargaming it, The conspiracies allegedly have a hard core that is out of view. The core… https://t.co/rgnJ9fgu4k","['wargam', 'conspiraci', 'allegedli', 'hard', 'core', 'view', 'core']"
2020-12-07 04:12:07,"@Hoondogs1 @KamalaHarris Seriously rockefeller, J. p morgan? these people made all their money by exploiting people… https://t.co/zIhx9zS7yJ","['serious', 'rockefel', 'morgan', 'peopl', 'made', 'money', 'exploit', 'peopl']"
2020-12-07 03:30:47,Public Service Enterprise Group (PEG) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to… https://t.co/hw2ufqJnsh,"['public', 'servic', 'enterpris', 'group', 'peg', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate']"
2020-12-07 03:18:52,"What do you guys think, should I set up a call with a J.P. Morgan advisor and just talk about $TSLA the whole time?… https://t.co/4jrhYHLudt","['guy', 'think', 'set', 'call', 'morgan', 'advisor', 'talk', 'tsla', 'whole', 'time']"
2020-12-07 02:50:48,"Microsoft Corp. (MSFT) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Sell, as Micro… https://t.co/d0tRRxPMbv","['microsoft', 'corp', 'msft', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'sell', 'micro']"
2020-12-07 02:41:44,"Molson Coors Brewing Co. (TAP) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Buy, a… https://t.co/wP3C7C5Ckz","['molson', 'coor', 'brew', 'tap', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'buy']"
2020-12-07 02:25:29,"Why did Titanic sink?
Millionaires Jacob Astor, Isidor Straus and Benjamin Guggenheim, who all perished aboard.
Mil… https://t.co/dYSkD5Wl8T","['titan', 'sink', 'millionair', 'jacob', 'astor', 'isidor', 'strau', 'benjamin', 'guggenheim', 'perish', 'aboardmil']"
2020-12-07 01:42:56,"@LT3000Lyall As J.P. Morgan once said, “it will fluctuate.”","['morgan', 'said', 'fluctuat']"
2020-12-07 01:25:31,"RT @asmolting: “Millionaires don't use Astrology, billionaires do.”

― J.P. Morgan","['millionair', 'use', 'astrolog', 'billionair', 'morgan']"
2020-12-07 01:23:56,"“Millionaires don't use Astrology, billionaires do.”

― J.P. Morgan","['millionair', 'use', 'astrolog', 'billionair', 'morgan']"
2020-12-07 01:16:58,"J.P. Morgan Asset Management: Agrees to acquire 55ip@Poweredby55ip @JPMorganAM
#55ip #j.p.morganassetmanagement… https://t.co/1U3KRbQfZC","['morgan', 'asset', 'manag', 'agre', 'acquir', 'jpmorganassetmanag']"
2020-12-07 01:10:45,"Exxon Mobil Corp. (XOM) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Underperform,… https://t.co/RyjH7FcRBx","['exxon', 'mobil', 'corp', 'xom', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform']"
2020-12-07 00:49:10,"Slide 2: Paul Graham, ""SPRING (Missing), J.P. Morgan Chase, 270 Park Avenue,"" 2018, pigment print mounted to Dibond… https://t.co/K1QhD7nB85","['slide', 'paul', 'graham', 'spring', 'miss', 'morgan', 'chase', 'park', 'avenu', 'pigment', 'print', 'mount', 'dibond']"
2020-12-07 00:41:16,"Passing as white, Belle da Costa Greene managed J.P. Morgan’s fortune from the 1900s.

https://t.co/l86o09s3lW","['pas', 'white', 'bell', 'costa', 'green', 'manag', 'morgan', 'fortun']"
2020-12-06 23:59:59,J P Morgan reckons buy gold as short US dollar proxy. 🤔 https://t.co/AfmLMdidcB,"['morgan', 'reckon', 'buy', 'gold', 'short', 'dollar', 'proxi']"
2020-12-06 23:09:44,RT @jpmorgan: J.P. Morgan Global Research examines the auto industry's shift to electric vehicles and expectations for the future. https://…,"['morgan', 'global', 'research', 'examin', 'auto', 'industri', 'shift', 'electr', 'vehicl', 'expect', 'futur']"
2020-12-06 22:58:02,"RT @ErikLoomis: Roosevelt played a major role in the 1902 anthracite coal strike, forcing J.P. Morgan and the coal companies to come to ter…","['roosevelt', 'play', 'major', 'role', 'anthracit', 'coal', 'strike', 'forc', 'morgan', 'coal', 'compani', 'come', 'ter']"
2020-12-06 22:29:12,"Blockchain’s New Standard Bearer
J.P. Morgan detailed the first use of JPM Coin for cross-border commercial payment… https://t.co/XmwlnwQxRN","['blockchain', 'new', 'standard', 'bearerjp', 'morgan', 'detail', 'first', 'use', 'jpm', 'coin', 'cross', 'border', 'commerci', 'payment']"
2020-12-06 21:12:46,"@m_anderson2015 @TB12sports Kanye West's business also got the same PPP loan. Back in 1912, J.P. Morgan, I am sure,… https://t.co/xzvslf9ZHL","['kany', 'west', 'busi', 'also', 'got', 'ppp', 'loan', 'back', 'morgan', 'sure']"
2020-12-06 21:00:43,"Axon Enterprise, Inc. (AAXN) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Sell, as… https://t.co/6e3eBdmjE9","['axon', 'enterpris', 'inc', 'aaxn', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'sell']"
