,0,cleanText
2020-12-07 18:08:36,"$AAPL Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan https://t.co/26uAGJfBHJ","['aapl', 'apple', 'consumer', 'still', 'favoring', 'higher', 'priced', 'new', 'iphone', 'model', 'say', 'morgan']"
2020-12-07 17:52:53,"Microsoft Corp. (MSFT) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Buy, as Micros… https://t.co/0w3cU10qVK","['microsoft', 'corp', 'msft', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating', 'buy', 'micros']"
2020-12-07 17:44:54,"@mets1986us @FBI @USNavy Since well before 1912, look close newspaper #27000 ish 
This Coup brought Us federal cent… https://t.co/qU0sVSl71o","['since', 'well', 'look', 'close', 'newspaper', 'ish', 'coup', 'brought', 'federal', 'cent']"
2020-12-07 17:33:49,$spy $gspc $aapl $nflx $goog $tsla DraftKings stock falls after J.P. Morgan analyst gives a not-bullish endorsement  https://t.co/gnS6fjgNVs,"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla', 'draftkings', 'stock', 'fall', 'morgan', 'analyst', 'give', 'bullish', 'endorsement']"
2020-12-07 17:33:39,"DraftKings stock falls after J.P. Morgan analyst gives a not-bullish endorsement $DKNG

Read further here 👇 https://t.co/6bARE6NPIM","['draftkings', 'stock', 'fall', 'morgan', 'analyst', 'give', 'bullish', 'endorsement', 'dkngread']"
2020-12-07 17:32:39,DraftKings stock falls after J.P. Morgan analyst gives a not-bullish endorsement https://t.co/Iqja8OswkK,"['draftkings', 'stock', 'fall', 'morgan', 'analyst', 'give', 'bullish', 'endorsement']"
2020-12-07 17:24:03,DraftKings stock falls after J.P. Morgan analyst gives a not-bullish endorsement https://t.co/BGah70VLmA,"['draftkings', 'stock', 'fall', 'morgan', 'analyst', 'give', 'bullish', 'endorsement']"
2020-12-07 17:14:49,RT @MassBio: Tired of trying to break through the noise during J.P. Morgan Healthcare Conference? So are we. That’s why MassBio is bringing…,"['tired', 'trying', 'break', 'noise', 'morgan', 'healthcare', 'conference', 'massbio', 'bringing']"
2020-12-07 17:05:59,@RetirementRight J.P. Morgan (the person) once saved the whole American economy. It isn't that weird..,"['morgan', 'person', 'saved', 'whole', 'american', 'economy', 'weird']"
2020-12-07 16:49:30,From J.P. Morgan: A $30 Billion focus on racial wealth equity. Some folks focus on criminal justice (which is VITAL… https://t.co/Ak09fEpIGK,"['morgan', 'billion', 'focus', 'racial', 'wealth', 'equity', 'folk', 'focus', 'criminal', 'justice', 'vital']"
2020-12-07 16:41:47,"AT&amp;T Inc. (T) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Underperform, as AT&amp;T I… https://t.co/FradwoH8zW","['atampt', 'inc', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating', 'underperform', 'atampt']"
2020-12-07 16:32:37,"RT @iamCameka: Thank you to my community for always showing up, over 400 registered. Our 2-Day BOSS Minority Merchant Event was insightful.…","['thank', 'community', 'always', 'showing', 'registered', 'day', 'bos', 'minority', 'merchant', 'event', 'insightful']"
2020-12-07 16:31:41,"Thank you to my community for always showing up, over 400 registered. Our 2-Day BOSS Minority Merchant Event was in… https://t.co/a99RVTRWKf","['thank', 'community', 'always', 'showing', 'registered', 'day', 'bos', 'minority', 'merchant', 'event']"
2020-12-07 16:30:28,"Class of 2020 Spotlight: Grafton Ifill, Executive Director at J.P. Morgan Private Bank

The best piece of advice so… https://t.co/1SxeJVoNNU","['class', 'spotlight', 'grafton', 'ifill', 'executive', 'director', 'morgan', 'private', 'bankthe', 'best', 'piece', 'advice']"
2020-12-07 16:30:10,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan https://t.co/Mkab19Q3Hb","['apple', 'consumer', 'still', 'favoring', 'higher', 'priced', 'new', 'iphone', 'model', 'say', 'morgan']"
2020-12-07 16:19:13,Saphyre has made it on the December 2020 cover of FinTech Magazine. This puts a big exclamation point for an outsta… https://t.co/QcEMjNk3iI,"['saphyre', 'made', 'december', 'cover', 'fintech', 'magazine', 'put', 'big', 'exclamation', 'point', 'outsta']"
2020-12-07 16:11:34,Marketing Cloud Developer – Salesforce | J.P.Morgan https://t.co/R8OG7bfkKf,"['marketing', 'cloud', 'developer', 'salesforce', 'jpmorgan']"
2020-12-07 16:04:28,@JWJones252 These people HAD trains. Every little jerkwater junction had a train station and scheduled passenger se… https://t.co/lNP0hXbXho,"['people', 'train', 'every', 'little', 'jerkwater', 'junction', 'train', 'station', 'scheduled', 'passenger']"
2020-12-07 15:52:23,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan https://t.co/YbLLXttezs 

#businessNews #WallSt","['apple', 'consumer', 'still', 'favoring', 'higher', 'priced', 'new', 'iphone', 'model', 'say', 'morgan', 'businessnews', 'wallst']"
2020-12-07 15:51:44,j.p morgan and the progressive era were arguably the worst thing to happen to the U.S 😎 https://t.co/f8Uh0W3NwF,"['morgan', 'progressive', 'era', 'arguably', 'worst', 'thing', 'happen']"
2020-12-07 15:51:28,"| Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan | #iphone | #ios | … https://t.co/xyG9iGAfpQ","['apple', 'consumer', 'still', 'favoring', 'higher', 'priced', 'new', 'iphone', 'model', 'say', 'morgan', 'iphone', 'io']"
2020-12-07 15:49:30,Caucasian goon ran up to J.P. Morgan Chase twice this morning and only managed to rob only $5000 the second time ar… https://t.co/vjfX3WckNP,"['caucasian', 'goon', 'ran', 'morgan', 'chase', 'twice', 'morning', 'managed', 'rob', 'second', 'time']"
2020-12-07 15:40:11,"""Go as far as you can see; when you get there, you'll be able to see farther.""
~ J. P. Morgan #leadership","['far', 'see', 'get', 'able', 'see', 'farther', 'morgan', 'leadership']"
2020-12-07 15:34:44,Stephen Parker of J.P. Morgan Private Bank discusses market catalysts to watch. Barron’s Carleton English on this w… https://t.co/nxubD6NESk,"['stephen', 'parker', 'morgan', 'private', 'bank', 'discus', 'market', 'catalyst', 'watch', 'barron', 'carleton', 'english']"
2020-12-07 15:28:59,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan $AAPL

The full take here ✅ https://t.co/F6e411CGSM","['apple', 'consumer', 'still', 'favoring', 'higher', 'priced', 'new', 'iphone', 'model', 'say', 'morgan', 'aaplthe', 'full', 'take']"
2020-12-07 15:27:14,"$PLTR just wait until they roll out more of their commercial software.  AI predictive analytics for financials , Go… https://t.co/2IPvgUmfbO","['pltr', 'wait', 'roll', 'commercial', 'software', 'predictive', 'analytics', 'financials']"
2020-12-07 15:17:06,"$spy $gspc $aapl $nflx $goog $tsla Apple consumers still favoring the higher-priced new iPhone models, says J.P. Mo… https://t.co/yiXFq9lrh9","['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla', 'apple', 'consumer', 'still', 'favoring', 'higher', 'priced', 'new', 'iphone', 'model', 'say']"
2020-12-07 15:05:42,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan: https://t.co/lU1lQ8qpXG","['apple', 'consumer', 'still', 'favoring', 'higher', 'priced', 'new', 'iphone', 'model', 'say', 'morgan']"
2020-12-07 15:04:49,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan - MarketWatch https://t.co/ADXfLskDnF","['apple', 'consumer', 'still', 'favoring', 'higher', 'priced', 'new', 'iphone', 'model', 'say', 'morgan', 'marketwatch']"
2020-12-07 15:03:19,"“La Niña 2020 has evolved quicker and with stronger intensity than many leading climate models predicted,” analysts… https://t.co/IHWe4Oie8t","['niña', 'evolved', 'quicker', 'stronger', 'intensity', 'many', 'leading', 'climate', 'model', 'predicted', 'analyst']"
2020-12-07 15:02:28,"Apple consumers still favoring the higher-priced new iPhone models, says J.P. Morgan https://t.co/VsD4VmM1A7","['apple', 'consumer', 'still', 'favoring', 'higher', 'priced', 'new', 'iphone', 'model', 'say', 'morgan']"
2020-12-07 15:01:36,Tired of trying to break through the noise during J.P. Morgan Healthcare Conference? So are we. That’s why MassBio… https://t.co/pa5cJumzQP,"['tired', 'trying', 'break', 'noise', 'morgan', 'healthcare', 'conference', 'massbio']"
2020-12-07 14:55:28,"RT @Ostenville19: Delaying a brand new income tax is a ""dumb"" idea says Lamont.  Well, not all of us are trust fund babies who are the grea…","['delaying', 'brand', 'new', 'income', 'tax', 'dumb', 'idea', 'say', 'lamont', 'well', 'trust', 'fund', 'baby', 'grea']"
2020-12-07 14:25:07,"Attn: CPAs &gt; Mark your calendars for Jan. 22, 2021 for @CalCPA's new ADVI$OR personal financial planning conference… https://t.co/WEhEnyfcf0","['attn', 'cpa', 'mark', 'calendar', 'jan', 'new', 'advior', 'personal', 'financial', 'planning', 'conference']"
2020-12-07 14:20:38,"$DKNG - Initiated with Neutral at J.P. Morgan, PT started at $48

$LYFT - Upgraded from Neutral to Overweight at Pi… https://t.co/FxpHUbgcef","['dkng', 'initiated', 'neutral', 'morgan', 'started', 'lyft', 'upgraded', 'neutral', 'overweight']"
2020-12-07 13:41:41,"Morgan Stanley (MS) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Outperform, as Mo… https://t.co/2Ix2rJXxPh","['morgan', 'stanley', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating', 'outperform']"
2020-12-07 13:24:52,J.P. Morgan cargo boat,"['morgan', 'cargo', 'boat']"
2020-12-07 13:00:07,"$MDXG MiMedx to Present at the 39th Annual J.P. Morgan Healthcare Conference
https://t.co/3ecXH3MppL","['mdxg', 'mimedx', 'present', 'annual', 'morgan', 'healthcare', 'conference']"
2020-12-07 12:54:43,"RT @MukhiMindset: This only happens ONCE in a Lifetime

Remember that the Cosmos Governs Everything

“Millionaires don’t study Astrology, B…","['happens', 'lifetimeremember', 'cosmos', 'governs', 'everything', 'millionaire', 'study', 'astrology']"
2020-12-07 12:22:05,Qualcomm stock price target raised to $185 from $160 at J.P. Morgan https://t.co/DjYJVMF8U0,"['qualcomm', 'stock', 'price', 'target', 'raised', 'morgan']"
2020-12-07 12:22:04,DraftKings started at neutral with $48 stock price target at J.P. Morgan https://t.co/Fxk9eeeiEs,"['draftkings', 'started', 'neutral', 'stock', 'price', 'target', 'morgan']"
2020-12-07 12:18:03,DraftKings started at neutral with $48 stock price target at J.P. Morgan https://t.co/BUgrMUx3ee,"['draftkings', 'started', 'neutral', 'stock', 'price', 'target', 'morgan']"
2020-12-07 12:18:02,Lamb Weston upgraded to overweight from neutral at J.P. Morgan https://t.co/wiizSWk573,"['lamb', 'weston', 'upgraded', 'overweight', 'neutral', 'morgan']"
2020-12-07 12:17:14,"Congratulations🎉To #Level39 member Foxberry who have been named as finalists alongside J.P. Morgan, UBS and S&amp;P Dow… https://t.co/9RkH1bkV7I","['congratulation', 'level', 'member', 'foxberry', 'named', 'finalist', 'alongside', 'morgan', 'ubs', 'sampp', 'dow']"
2020-12-07 11:00:07,"To be a Money Master, you must be a self Master! - J. P. Morgan","['money', 'master', 'must', 'self', 'master', 'morgan']"
2020-12-07 09:50:47,"The Walt Disney Company (DIS) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Sell, a… https://t.co/lPaWf3Rf8L","['walt', 'disney', 'company', 'dis', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating', 'sell']"
2020-12-07 09:17:58,"My Facebook Profile Pic when I am 30+.

Mr Lustwig. C. J Lewis.
Working at J. P Morgan 
Happily Married with two bo… https://t.co/DE56blUPVL","['facebook', 'profile', 'pic', 'lustwig', 'lewisworking', 'morgan', 'happily', 'married', 'two']"
2020-12-07 09:01:22,J.P. Morgan Names Asia Co-Head of Equity Capital Markets  https://t.co/2ECRJ89W0C via @finews_asia,"['morgan', 'name', 'asia', 'head', 'equity', 'capital', 'market', 'via']"
2020-12-07 08:42:42,“The first step towards getting somewhere is to decide you’re not going to stay where you are.” - J.P. Morgan https://t.co/KNVFFquBph,"['first', 'step', 'towards', 'getting', 'somewhere', 'decide', 'going', 'stay', 'morgan']"
2020-12-07 08:32:20,J.P. Morgan once offered $100000 to anyone who could figure out why his face was so red. No one solved the mystery. #fact,"['morgan', 'offered', 'anyone', 'could', 'figure', 'face', 'red', 'one', 'solved', 'mystery', 'fact']"
2020-12-07 06:55:54,RT @finews_asia: J.P. Morgan Names Asia Co-Head of Equity Capital Markets  https://t.co/OXwIBxOt2e,"['morgan', 'name', 'asia', 'head', 'equity', 'capital', 'market']"
2020-12-07 06:52:33,J.P. Morgan Names Asia Co-Head of Equity Capital Markets  https://t.co/OXwIBxOt2e,"['morgan', 'name', 'asia', 'head', 'equity', 'capital', 'market']"
2020-12-07 06:41:00,"RT @Phrontrowalpine: What do you guys think, should I set up a call with a J.P. Morgan advisor and just talk about $TSLA the whole time? Ju…","['guy', 'think', 'set', 'call', 'morgan', 'advisor', 'talk', 'tsla', 'whole', 'time']"
2020-12-07 06:40:41,JinkoSolar Holding Company Limi (JKS) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to… https://t.co/cNXQUraYuw,"['jinkosolar', 'holding', 'company', 'limi', 'jks', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating']"
2020-12-07 05:30:50,"Morgan Stanley (MS) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Underperform, as… https://t.co/7qlkxsrxv5","['morgan', 'stanley', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating', 'underperform']"
2020-12-07 04:31:09,"@jazonuxlay @KamalaHarris Seems like you have it right, I agree this is probably the root of problems. But this isn… https://t.co/tLuV3ydyUz","['seems', 'like', 'right', 'agree', 'probably', 'root', 'problem']"
2020-12-07 04:12:17,"@noonesp95429433 @alijillTN Wargaming it, The conspiracies allegedly have a hard core that is out of view. The core… https://t.co/rgnJ9fgu4k","['wargaming', 'conspiracy', 'allegedly', 'hard', 'core', 'view', 'core']"
2020-12-07 04:12:07,"@Hoondogs1 @KamalaHarris Seriously rockefeller, J. p morgan? these people made all their money by exploiting people… https://t.co/zIhx9zS7yJ","['seriously', 'rockefeller', 'morgan', 'people', 'made', 'money', 'exploiting', 'people']"
2020-12-07 03:30:47,Public Service Enterprise Group (PEG) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to… https://t.co/hw2ufqJnsh,"['public', 'service', 'enterprise', 'group', 'peg', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating']"
2020-12-07 03:18:52,"What do you guys think, should I set up a call with a J.P. Morgan advisor and just talk about $TSLA the whole time?… https://t.co/4jrhYHLudt","['guy', 'think', 'set', 'call', 'morgan', 'advisor', 'talk', 'tsla', 'whole', 'time']"
2020-12-07 02:50:48,"Microsoft Corp. (MSFT) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Sell, as Micro… https://t.co/d0tRRxPMbv","['microsoft', 'corp', 'msft', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating', 'sell', 'micro']"
2020-12-07 02:41:44,"Molson Coors Brewing Co. (TAP) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Buy, a… https://t.co/wP3C7C5Ckz","['molson', 'coors', 'brewing', 'tap', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating', 'buy']"
2020-12-07 02:25:29,"Why did Titanic sink?
Millionaires Jacob Astor, Isidor Straus and Benjamin Guggenheim, who all perished aboard.
Mil… https://t.co/dYSkD5Wl8T","['titanic', 'sink', 'millionaire', 'jacob', 'astor', 'isidor', 'straus', 'benjamin', 'guggenheim', 'perished', 'aboardmil']"
2020-12-07 01:42:56,"@LT3000Lyall As J.P. Morgan once said, “it will fluctuate.”","['morgan', 'said', 'fluctuate']"
2020-12-07 01:25:31,"RT @asmolting: “Millionaires don't use Astrology, billionaires do.”

― J.P. Morgan","['millionaire', 'use', 'astrology', 'billionaire', 'morgan']"
2020-12-07 01:23:56,"“Millionaires don't use Astrology, billionaires do.”

― J.P. Morgan","['millionaire', 'use', 'astrology', 'billionaire', 'morgan']"
2020-12-07 01:16:58,"J.P. Morgan Asset Management: Agrees to acquire 55ip@Poweredby55ip @JPMorganAM
#55ip #j.p.morganassetmanagement… https://t.co/1U3KRbQfZC","['morgan', 'asset', 'management', 'agrees', 'acquire', 'jpmorganassetmanagement']"
2020-12-07 01:10:45,"Exxon Mobil Corp. (XOM) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Underperform,… https://t.co/RyjH7FcRBx","['exxon', 'mobil', 'corp', 'xom', 'surprised', 'market', 'result', 'morgan', 'chase', 'changed', 'rating', 'underperform']"
2020-12-07 00:49:10,"Slide 2: Paul Graham, ""SPRING (Missing), J.P. Morgan Chase, 270 Park Avenue,"" 2018, pigment print mounted to Dibond… https://t.co/K1QhD7nB85","['slide', 'paul', 'graham', 'spring', 'missing', 'morgan', 'chase', 'park', 'avenue', 'pigment', 'print', 'mounted', 'dibond']"
2020-12-07 00:41:16,"Passing as white, Belle da Costa Greene managed J.P. Morgan’s fortune from the 1900s.

https://t.co/l86o09s3lW","['passing', 'white', 'belle', 'costa', 'greene', 'managed', 'morgan', 'fortune']"
2020-12-06 23:59:59,J P Morgan reckons buy gold as short US dollar proxy. 🤔 https://t.co/AfmLMdidcB,"['morgan', 'reckons', 'buy', 'gold', 'short', 'dollar', 'proxy']"
2020-12-06 23:09:44,RT @jpmorgan: J.P. Morgan Global Research examines the auto industry's shift to electric vehicles and expectations for the future. https://…,"['morgan', 'global', 'research', 'examines', 'auto', 'industry', 'shift', 'electric', 'vehicle', 'expectation', 'future']"
